,input,response,output,cosine_s
517,　　　　产能扩张+应用场景/产品种类/下游市场拓展，公司非晶行业龙头地位稳固，同时纳米晶和磁性粉末业务拓展效果显著，其中软磁粉芯获得国内光伏头部企业合格供方资质，2023年有望迎来放量，支撑业绩保持高速增长。参考公司历史估值水平（上市以来PE（TTM）最低值为41），给予公司2023年40倍PE，对应目标价106元，维持“买入”评级。　　公司2022年实现营业收入14.47亿元，同比+54.68%；实现归母净利润/扣非归母净利润2.27/1.99亿元，同比+89.32%/+95.96%。其中2022Q4实现营业收入4.17亿元，同比+55.17%，环比+6.80%，实现归母净利润0.75亿元，同比+147.23%，环比+23.34%，创单季度历史最佳业绩。分产品来看，公司非晶合金薄带及其制品/纳米晶产品/磁性粉末及其制品收入占比分别为76.05%/14.85%/8.81%；销售量分别为6.92/0.46/0.61万吨，同比+32.05%/+0.10%/+47.21%；价格分别为1.59/4.70/2.10万元，同比+30.96%/+1.49%/+3.34%。　　2022年公司非晶合金薄带及其制品/纳米晶产品/磁性粉末及其制品毛利率分别为30.52%/23.01%/1.73%，其中非晶合金毛利率同比提升8.3pcts，带动整体毛利率同比提升3.4pcts达到26.81%，此外，公司汇兑收益为716万元，处置交易性金融资产取得的投资收益为3286万元，对净利润形成正面影响，公司净利率达到15.66%，为历史最高。2022年公司四费费率合计为9.85%，同比降低1.0pct，其中销售费用同比+98.40%，主要原因是公司加强业务团队建设、加大市场开拓力度和疫情减轻对市场影响减少；研发费用同比+41.91%，主要原因是公司持续加大与高校研发合作、器材投入等的投入，以支撑公司研发项目高质量推进。　　公司非晶扩产项目顺利实施，新增年设计产能3万吨，建成全球最大非晶生产基地，公司龙头地位进一步巩固，在多方面引领行业发展。根据公司2022年年报，应用场景方面，公司非晶箱式变压器首次实现在光伏领域挂网，同时在全国多地地铁项目、数据中心项目、充电站项目成功推广非晶方案，并积极深化研发非晶材料在以新能源汽车为代表的移动载荷下电机的应用；产品种类方面，公司与上海置信合作的产线已量产非晶立体卷铁心，非晶立体卷变压器已在全国多地实现挂网运行，得到终端用户广泛认可，尤其在一级、二级能效的配电变压器领域中，市场份额持续提升；下游市场方面，公司将非晶首次推广至南美洲部分市场，引领非晶在全球拓疆，进一步拓宽全球化销售网络，向全球持续输出绿色材料方案。　　根据公司2022年年报，，纳米晶产品方面，公司依托对行业洞察能力及行业需求获取能力，以终端需求应用为产品开发方向，为国内外汽车客户提供从磁性材料设计方案到核心器件系统应用的综合解决方案，顺利在国内外知名车企推广，逐步成为新能源汽车电驱系统主流软磁材料方案提供商。磁性粉末及其制品方面，公司产能实现较大增长，新增产能顺利达成销售，在智能家电、光伏、新能源汽车等领域陆续开拓新订单，同时加速生产车间智能化、环保化建设，有序推进行业主要客户的供应商认证，获得国内光伏头部企业合格供方资质，多系列磁粉芯产品定型、量产，性能达到领先水平，为公司后续产业发展及业绩增长提供保障。　　风险因素：电网投资不及预期；非晶变压器取代硅钢变压器不及预期；非晶立体卷铁心变压器推广不及预期；电子磁性元器件下游行业需求扩张不及预期。　　盈利预测、估值与评级：考虑到公司纳米晶产品的收入增速不及预期，我们下调公司2023-2024年归母净利润预测至3.17/4.19亿元（原预测为3.24/4.56亿元），新增2025年归母净利润预测为5.10亿元，对应2023-2025年EPS预测为2.65/3.49/4.25元。参考公司历史估值水平（上市以来PE（TTM）最低值为41），给予公司2023年40倍PE，对应目标价106元，维持“买入”评级。,"2022年公司非晶合金量价齐升, 归母净利润同比+89.32%, 同时净利率达到历史最高｜2022年归母净利润同比+89.32%, 非晶合金量价齐升｜净利率达到历史最高, 加强市场开拓和研发投入｜非晶合金产能扩张, 多方面引领行业发展｜新板块赛道拓展效果显著, 期待软磁粉芯放量",产能扩张与市场拓展巩固龙头地位｜2022年业绩大幅增长，Q4创历史最佳｜非晶合金产品在光伏等领域推广成功，市场份额持续提升｜风险因素包括电网投资及产品推广不及预期｜盈利预测略下调，目标价106元，维持“买入”评级,0.06
518,　　　　　　2022年全年，公司实现营收10963亿元，同比+7.5%；实现归母净利266.4亿元，同比+7.9%，全年业绩稳增长。分季度看，2022Q1/Q2/Q3/Q4分别实现归母净利56.2/78.5/52.7/78.9亿元，同比分别变动+12.3%/+7.5%/-5.2%/+15.8%。分业务看，公司2022年工程承包/设计咨询/工业制造/地产开发/物资物流分别实现营业收入9647/203/247/623/955亿元，同比分别变动+7.9%/+4.5%/+13.1%/+22.9%/-7.9%。　　　　毛利端：2022年公司录得综合毛利率10.09%，同比+0.49pct，其中Q4毛利率录得13.74%，环比Q3大幅提升4.9pct。费用端：2022年公司期间费用率5.21%，较同期上升0.23pct，其中销售/管理/财务费用率基本维稳，主要系公司大幅增加研发支出，对应研发费率较去年同期+0.3pct。现金流：2022年经营现金流净额+561亿元，较同期多流入634亿元，经营现金流显著改善。　　　　2022年全年公司累计实现新签订单合同额32450亿元，完成年度计划的112.8%，同比稳增15.1%。全年工程承包/投资运营/绿色环保三大基建类新签合同额分别18626/7513/1907亿元，同比+11.2%/+22.7%/+50.4%；三类合计新签合同额28，045亿元，占总额86.4%，同比+16.20%。公司积极践行“双碳”要求，绿色转型节奏加快、带动环保业务新签高增。境内/境外业务新签合同额分别29389.5/3060.5亿元，同比+14.70%/+18.95%；公司在手订单已达到4.87万亿，同比+11.2%，规模充裕、未来业绩保障足。　　稳增长延续、一带一路催化拉动海外投资增加；中长期转型投建营发展动能足短期看，稳增长政策持续加码，2023年1-2月基础设施固定资产投资增速维持+9%高基数，基建投资需求旺盛，公司作为基建龙头预期显著受益；同时，一带一路十周年背景下，公司“海外优先”战略有望持续深化，依托海外“3+5+N”经营体系、打开海外基建投资新空间。中长期看，公司积极转型投资运营商，发展动能充足。公司“十四五”战略规划提出加快布局绿色环保、城市运营等领域，2022年业务新签合同额均实现较快增长，逻辑逐步兑现，公司有望实现从传统工程承包商向投建营一体化转型升级。估值　　预计公司2023-2025年实现营业收入12646、14153、15755亿元，同比增长15.35%、11.92%、11.32%，对应归母净利润299.33、335.22、371.35亿元，同比增长12.35%、11.99%、10.78%，对应EPS为2.20、2.47、2.73元。现价对应PE为4.09、3.65、3.29倍。稳增长叠加全面加强基础设施建设背景下，中国铁建业绩具备稳健成长性，当前价值低估，维持“买入”评级。　　,"公司全年营收同比增长+7.5%, 净利润同比稳增+7.9%｜毛利率稳增0.5pct, 研发支出增加、现金流显著改善｜新签订单稳增15%, 绿色环保业务表现亮眼, 同比高增50.4%",2022年业绩稳增长，营收同比+7.5%｜毛利率提升，经营现金流显著改善｜新签订单额完成年度计划112.8%，基建类合同额增长明显｜积极转型，未来发展动能充足，维持“买入”评级,0.10212765957446808
519,　　要点　　事件：　　公司发布2022年度报告。2022年，公司实现营业总收入/归母净利润/扣非净利润分别为198/11.6/9.2亿元，同比+2%/+1%/+7%。22Q4，公司实现营业总收入/归母净利润/扣非净利润分别为54亿元/2.9亿元/2.1亿元，同比-12%/-11%/-17%。　　22年末，公司钢结构年产能达到480万吨，同比+14%（2021年末约为420万吨），产能实现稳步增长。22年，公司年平均钢结构产能约420万吨，同比+8%；产量350万吨，同比+3%，产能利用率约为83%，同比-4pcts；销量326万吨，同比+2%；产量高于销量约24万吨，其中约12万吨用于自用建厂（同比+12%），约12万吨进入库存。2022年末公司钢结构产品库存量30万吨，同比+62%，库存量大幅增加主要受客户工程进度以及公司订单增加影响。22年，公司与湖北团风县、涡阳县人民政府签订了合作协议，将进一步扩大钢结构生产能力，根据公告信息测算公司未来年产能将超过600万吨。　　22Q4，公司吨扣非净利约225元/吨，同比-59元/吨，环比-122元/吨。22Q4吨盈利回落或主要由于：1）22Q4下游需求弱复苏，低附加值的钢结构产品占比提升，对应更低的吨盈利。2）22年12月中下旬新冠感染扩散，影响生产及发货，吨固定成本增加；3）22Q4钢价回落至低位，订单报价随行就市，但公司原材料成本采用移动平均法计量，成本下降速度慢于钢材市场价下降速度，或导致收入成本错配；4）22Q4新增产能较多，初期产能利用率较低，无法覆盖新建产能已投入的人员成本及厂房设备投资，导致吨固定成本上升。22年，公司经营性净现金流6.2亿元，同比+8.2亿元，或主要受益于：1）22年收现比为103%，同比+5pcts。2）22年采购策略相对温和；21年原材料采购支出同比大幅增加，导致21年现金流支出较多。22年末，公司应收账款账面价值21.2亿元，同比略降0.2亿元，或预示下游客户资金偏紧状态已出现边际改善。应收账款账龄结构出现一定程度恶化，一年以内账龄应收账款占比约68%，同比-9pcts，1-2年账龄的应收账款占比约15%，同比+11pcts。22年，存货周转天数为163天，同比+23天；应收账款周转天数39天，同比+5天；应付账款周转天数为16天，同比-6天，主要由于21-22年公司提高了原材料采购的现金支付比例（降低实际采购成本），应付账款金额逐年下降所致；营业周期201天，同比+27天；净营业周期185天，同比+33天。　　盈利预测、估值与评级：鸿路钢构2022年受疫情影响，产销量及利润增速放缓，但公司产能扩张并未停滞，智能化设备推广等降本增效措施仍在稳步推进，公司竞争优势仍在强化。我们看好公司在钢结构领域持续保持强大的竞争优势，看好公司带来的成长性，看好公司智能化建设推动生产效率提升及降低对密集劳动力的依赖。考虑到2022年钢价下行以及产能建设进度等因素，我们下调公司2023-2024年归母净利润预测至15.01亿元（下调14%）、17.45亿元（下调17%），新增2025年归母净利润预测19.98亿元。现价对应2023年动态市盈率为15x，维持“买入”评级。　　,"产能持续扩张, 判断未来年产能将超过600万吨｜吨净利回落, 或受下游需求结构变化及钢价下跌影响｜经营性现金流显著改善, 受益于收款改善及公司采购节奏变化｜营业周期同比增长",2022年业绩小幅增长，Q4净利润下滑｜钢结构产能稳步提升，未来有望超600万吨｜吨盈利回落受多重因素影响，经营性现金流改善｜看好公司竞争优势与智能化建设推动效率提升，维持“买入”评级,0.10277777777777779
520,　　公司发布2022年年度报告，2022年公司实现营业收入25.11亿元，同比下降3.69%；实现归母净利润9.34亿元，同比增长23.19%，业绩符合预期。公司发布2023年第一季度业绩预告，单季度预计实现营业收入5.39亿元，同比下降9%；实现归母净利润1.60亿元-1.70亿元，同比下降23%-18%。看好公司新产线逐步投放、产品结构优化拓展高端市场，维持买入评级。　　支撑评级的要点　　2022年，拓展纤维板块实现营业收入13.86亿元，同比增长8.70%；毛利率为66.31%，同比下降3.74pcts。全年公司定型产品因降价减少收入4.46亿元，贡献利润的比例由64.49%降至51.13%。非定型产品贡献能力提高弥补了定型产品降价的影响，包括T800H级验证性交付增加、新增干喷湿纺产品T800S级、MJ级随着国产替代和卫星工程的发展保持较快增长、T700级随着产线产能的完整释放实现较快增长，由此公司对传统定型产品的依赖得以降低，抗风险能力提升。此外，2022年碳梁业务由于22Q4海外客户订单调整减少收入一亿多元，全年实现销售收入6.62亿元，同比下降18.12%；预浸料业务受上年同期风电预浸料阶段性订单完成影响，实现销售收入3.00亿元，同比下降16.60%；复合材料板块实现销售收入0.81亿元，同比下降16.08%；精密机械板块实现销售收入0.49亿元，同比增长2.19%；光晟科技板块实现销售收入0.25亿元。　　根据公司一季度业绩预告，经初步测算，公司实现营业收入5.39亿元，同比下降9%，其中碳纤维（含织物）业务实现营业收入3.25亿元，同比下降15%，主要系定型纤维交付波动所致。23Q1风电碳梁业务实现营业收入1.08亿元，同比下降24%，主要系客户减少订单所致。公司2023年第一季度的非经常性损益为1，354万元左右。后续随着碳梁业务国内市场的逐步开发，以及其他各项业务的有序推进，公司业绩有望稳步提升。　　内蒙古光威低成本碳纤维项目规划产能1万吨，一期在建项目产能4000吨，24个建筑单体已全部竣工，正在进行设备安装工作。高性能碳纤维产业化项目在建M55J级纤维产能30万吨，预计2023年试生产。预浸料87万平方米产能已建设完成，待验收通过后投入使用。随着公司各项目产能的逐步释放，产线和产能的利用效率有望提升，公司有望进一步拓展高端应用市场，实现业绩稳健增长。　　估值　　因定型产品降价以及订单波动影响，调整盈利预测，预计2023-2025年EPS分别为2.28元、2.88元、3.20元，对应PE分别为22.4倍、17.7倍、15.9倍。看好公司新产线逐步投放、产品结构优化拓展高端市场，维持买入评级。　　评级面临的主要风险　　军品销售占比较高带来的业绩波动的风险；军品新产品开发的风险；产品销售价格波动的风险；安全生产管理风险；疫情影响的风险。,"传统定型产品受降价影响明显, 产品结构优化助力公司持续发展｜受订单交付波动影响, 2023年一季度业绩略有承压｜扩产项目顺利推进",2022年业绩符合预期，净利润增长23.19%｜2023年Q1预计营收下降9%，碳纤维业务受交付波动影响｜新产线投放与产品结构优化有望推动业绩稳步提升｜调整盈利预测，维持买入评级，面临多重风险挑战,0.07425742574257425
521,　　业绩回顾　　2022年业绩符合我们预期　　长电科技公布2022年年报，全年实现营收337.6亿元，同比增长10.7%，毛利率17.0%，同比下滑1.4ppts，归母净利润32.3亿元，同比增长9.2%，扣非后净利润28.3亿元，同比增长13.8%。对应到四季度单季来看，公司实现营收89.8亿元，同比增长4.6%，毛利率14.4%。环比下滑，归母净利润7.8亿元，同比下滑7.7%，整体业绩符合我们预期。　　发展趋势　　2022下半年以来，消费电子类应用需求端明显疲软给供应链上相关厂商带来较大业绩压力。根据WSTS数据，4Q22全球半导体行业销售额同比/环比分别下滑14.3%/7.2%。但是，我们看到长电科技凭借着持续的产品结构优化及精益化管理，在2021年较高基数的情况下依然获得了坚实的业绩成长。从按应用营收结构来看，2022年公司消费电子收入占比下降4.5ppts，而运算电子/汽车电子收入占比增长4.2ppts/1.8ppts。从绝对值上来看，汽车电子收入提升幅度达85%。按地区营收结构来看，公司海外客户2022年收入同比增长达到14.3%，充分把握了海外客户相对积极的需求。而从费用率上来看，公司2022年营业费用率继续同比下降1.1ppts，使得在毛利率下滑的情况下，净利润率依然维持了相对稳定水平。此外，2022年公司经营活动现金流达到60.1亿元，自由现金流依然为正，我们看好公司健康的现金水平有望使自身在下一周期到来之前，有针对性的做出投资，提前抢占市场份额。　　根据公司年报披露，2022年全年公司研发投入达13.1亿元，同比增长10.9%，占收比保持稳定。目前，长电XDFOI?Chiplet高密度多维异构集成系列工艺已按计划进入稳定量产阶段，同步实现国际客户4nm节点多芯片系统集成封装产品出货。2023年，我们看到Chiplet小芯片解决方案的多样化研发依然是公司的重点战略方向，我们认为公司在Chiplet上全球领先的技术布局，有望充分使自身受益于行业由追随“摩尔定律”而转向“超越摩尔定律”的发展趋势，长期收入与盈利水平有望继续向好。估值　　考虑到23年上半年消费电子需求依然面临压力，我们下调公司23年收入/净利润预测3%/4%至377.0亿元/34.3亿元，首次引入24年收入/净利润预测429.5亿元/43.0亿元。公司当前股价交易于2023/24年16.8x/13.4xP/E，我们持续看好公司技术及经营体量优势，并认为市场已经充分计入2023年行业周期持续调整所带来的业绩压力，我们切换至2024年17xP/E估值，上调目标价30%至41.50元（28%上行空间）。　　风险　　消费电子需求持续疲软；公司研发进展及市场份额扩张不及预期。,"下行周期内优化产品结构+持续精益化管理, 公司2022年收入利润实现双增｜技术研发持续推进, 有望于全球封装产业链价值提升趋势下充分受益",2022年业绩符合预期，营收增长10.7%｜消费电子需求疲软，汽车电子收入大幅提升｜研发投入稳定，Chiplet技术布局全球领先｜下调2023年收入/净利润预测，目标价上调30%至41.50元,0.059433962264150944
522,　　业绩回顾　　2022年业绩基本符合我们预期　　欧普康视公布2022年业绩：收入15.3亿元，同比增长17.8%；归母净利润6.2亿元，同比增长12.4%，对应每股盈利0.72元；扣非归母净利润5.6亿元，同比增长14.7%，基本符合我们预期。　　发展趋势　　上海等华东地区城市作为公司主要销售地区，2022年3月起发生疫情，Q4疫情再次波动，公司业务因此受到较大影响。今年1Q公司业务已呈现环比增长，考虑到医院订单需要一个月的确认时间，我们预计Q2起有望迎来业绩恢复。2022全年硬性角膜接触镜营收7.6亿元，同比增长11%，占总收入的50.0%，销量同比增长8.9%。护理产品营收3.0亿元，同比增长30.8%。医疗服务业务营收2.5亿元，同比增长42.9%。普通框架镜及保健品营收2.0亿元，同比增长3.3%。　　2022年5月公司完成上市后首轮定增，募资主要用于扩张布局视光服务终端，全年新增合作终端超200家，并计划在2023年进一步完成4-5亿元投入。目前公司产品销售覆盖全国超1600家视光服务终端，其中控股超300家。在扩增服务终端数量的同时，公司同时注重终端体系化建设，2022年公司通过组建视光终端投资和管理委员会，对终端质量设立标准，并计划在2023年进一步增加控股视光终端建设，提升从业人员和终端服务质量。　　公司深耕角膜塑性镜在硬性接触镜领域二十年，积累了大量的产品临床使用经验和数据，以先发优势保持行业内领先地位。目前公司在研项目包括自产镜片材料、超高透氧OK镜、巩膜镜、离焦软镜和多类近视防控产品，我们认为产品线不断丰富将有助于公司提升行业竞争力。估值　　考虑疫情影响延续和公司视光终端扩张进度，我们下调2023年预测EPS10.0%至0.93元，引入2024年预测EPS1.20元；下调目标价14%至43元，维持“跑赢行业”评级。当前股价对应2023-24年35.5倍、27.6倍PE，目标价对应2023-24年46.1倍、35.8倍PE，较当前股价有29.8%上行空间。　　风险　　新产品推出不及预期；服务终端盈利情况不及预期；行业竞争格局恶化。,"2022年受疫情影响严重, 期待23全年恢复｜视光服务终端持续扩展, 体系化建设有望助力医疗服务业务提升｜新产品管线储备丰富, 驱动业务可持续长期增长",2022年业绩基本符合预期，收入增长17.8%｜疫情影响业务，预计Q2业绩将恢复｜视光服务终端扩张加速，新增合作终端超200家｜丰富产品线提升竞争力，目标价下调14%至43元，维持“跑赢行业”评级,0.09896907216494845
523,截至2022年末，招商银行总资产达10.14万亿元，迈上10万亿新台阶；营业收入达3447.83亿元，同比增长4.08%，归母净利润1380.12亿元，同比增长15.08%；ROAA和ROAE分别为1.42%和17.06%，同比分别提升0.06和0.10个百分点，实现良好的经营业绩。　　2022年第四季度净息差为2.37%，净利差2.26%，环比均上升1BP。在资产端，贷款收益率在连续降息的重定价压力下略降2BP，叠加存拆放同业资产收益率环比上行45BP，是支撑生息资产收益率环比上行2BP的主要因素。在负债端，计息成本负债率较三季末反弹1BP，主因企业资金活化不足，企业结算资金等低成本的对公活期存款增长受限，叠加资本市场扰动下居民投资向定期储蓄转化，活期占比有所下降。随着当前经济持续恢复，市场信心逐步回升，市场主体活力增强，预计招行的存款定期化趋势不会延续，负债端优势依然稳固。　　截至2022年末，招商银行净手续费及佣金收入942.75亿元，同比下降0.18%，基本与去年持平，但财富管理手续费及佣金收入同比下降14.28%，主要受到去年外部市场环境影响，属于行业共性挑战。与此同时，招商银行AUM管理规模进一步扩大，为大财富管理扩张备足弹药。截至2022年末，招商银行管理零售客户总资产（AUM）规模达12.1万亿元，同比增长12.68%，财富产品持仓客户数超4300万户，私人银行客户数突破13万户，为财富管理扩张提供有力支撑。　　截至2022年末，不良贷款率为0.96%，环同比分别上升1BP、5BP；关注率为1.21%，环同比分别上升7BP、36BP。不良率保持低位运行，关注率小幅抬升，主要受到信用卡贷款关注率环同比分别上升47BP、35BP的影响，随着疫情影响消退，经济运转回归正常，零售信贷资产质量有望持续改善。截至报告期末，公司房地产业贷款余额3，337.15亿元，较上年末减少222.62亿元，占贷款和垫款总额的5.83%，较上年末下降0.95pct.；从项目区域看，公司85%以上的房地产开发贷款余额分布在一、二线城市城区。涉房敞口持续压降，风险总体可控。截至2022年末，拨备覆盖率为450.79%，较年初下降33.08pct.，较三季末下降4.9pct.，仍处于高位，风险抵补能力依旧强健。　　高级法下，核心一级资本充足率和资本充足率分别为13.68%和17.77%，较三季末分别提升0.83pct.、0.6pct.，较上年末分别提升1.02pct.、0.29pct.。招商银行在总资产增长9.62%的情况下，不仅保持33%分红率，同时推动核心资本充足率大幅增长，内生性增长动力势头强劲。　　,"招商银行发布2022年度报告｜净息差环比反弹, 资产端正向贡献｜零售AUM突破12万亿, 大财富管理弹药足｜资产质量略有波动, 涉房敞口持续压降｜内生增长动力强劲",招商银行2022年总资产突破10万亿，净利润同比增长15.08%｜净息差和净利差小幅上升，生息资产收益率稳中有升｜财富管理规模扩大，客户数持续增长｜不良贷款率保持低位，风险可控，资本充足率提升，内生增长动力强劲,0.10285714285714286
524,　　　　事件：公司发布2022年年报，全年实现营业收入10.19亿元（+0.16%）；实现归母净利润1.71亿元（+0.32%）；实现扣非归母净利润1.55亿元（-0.80%）。同时，公司发布2023年一季度业绩预告，2023Q1预计实现归母净利润0.38-0.46亿元，同比增长20%-45%。　　公司22年全年收入业绩保持稳健，22Q4单季度受到疫情影响下滑较为严重，单季度实现营业收入2.46亿元（-11.53%），实现归母净利润0.32亿元（-6.2%）。分产品线看，消防及用电安全产品及系统因多地无法验收与施工，22年收入较上年同比下降40.51%，其他产品保持平稳。分地区看，受到22H1疫情管控影响，公司在华东地区的业务下滑明显，收入较上年同比下降12.31%；华中、华南、西北等区域仍取得了较好增长；公司在海外市场发展势头显著，收入同比增长330.36%。23Q1由于疫情管控放开，公司在各地的业务拓展得以顺利开展，业绩得到快速恢复。随着经济环境的好转，公司的现存项目将在未来逐步顺利落地，有望继续延续快速恢复趋势。　　受益于公司产品转型升级，软件收入占比提升，2022年整体毛利率达到46.15%，较上年增长0.43pct。费用率方面有小幅提升，销售费用率/管理费用率/研发费用率分别为13.50%/6.58%/11.89%，较上年变化+1.56/-0.72/+0.83pct。　　公司目前已完成产品从EMS1.0（23个子系统模块）到EMS2.0阶段的升级，实现了平台化，打破信息孤岛，公司将持续投入EMS3.0产品的研发，目前已完成产品架构，未来将真正实现源网荷储充一体化柔性控制。自22年底起，河南、山东、江西、上海等省市陆续出台新政完善分时电价政策，进一步拉大峰谷电价差。国家发改委也发布新政鼓励10千伏及以上的工商业用户直接参与电力市场，逐步缩小代理购电用户范围，推进电力市场发展进程。电力市场化的趋势将使得企业对于能效管理、电力数据分析管理、电力市场交易工具等需求提升，促进企业微电网行业的加速发展。,"22年经营保持稳健, 23Q1业绩快速恢复｜毛利率小幅改善, 费用率有所上升｜产品升级稳步推进, 电力市场化趋势推动微电网行业加速发展",2022年业绩稳健，全年收入微增0.16%｜消防产品受疫情影响显著，海外市场增长强劲｜2023Q1业绩恢复，预计净利润同比增长20%-45%｜产品转型升级，毛利率小幅提升，电力市场化趋势将促进微电网行业发展,0.1146067415730337
525,　　事件描述　　公司发布公告称， 于 2023 年 3 月 30 日正式公开发布 SDS1000X HD 系列高分辨率数字示波器产品。　　事件点评　　 Sequence 模式下， 该系列产品波形捕获率最高达 400，000 帧/秒， 可以实现高速瞬态信号的快速捕获与高精度分析， 在进行信号整体性能特性测试时， 让波形细节特征也一览无余， 帮助用户更快、 更准地发现并定位问题所在。 该系列产品全带宽下本底噪声仅 70μ Vrms，具有 256 级辉度等级及色温显示， 触发灵敏度高， 触发抖动小， 支持丰富的智能触发、 串行总线触发和解码， 支持历史（History） 模式、 分段采集（Sequence）、 模板测试、 搜索、导航、 波特图和电源分析等高级分析模式。 该系列产品的发布是公司高端技术下沉的体现， 进一步丰富了鼎阳科技高分辨率数字示波器类产品线， 拓宽了鼎阳科技数字示波器类产品的应用场景和使用范围。　　 根据业绩快报， 我们测算公司 2022Q4 实现营业收入 1.30 亿元， 同比增长 36.77%。 2022 年， 公司发布了 9 款新产品， 除 11 月、 12 月发布的 6 款新产品外， 其余 3 款新产品 SDS2000X HD、 SDS6000L、 SNA5000A 均实现了当年发布当年即实现规模化销售。 公司坚持自主研发技术创新， 通过高强度的研发投入， 持续进行产品和技术的迭代升级。 通过多年技术储备对现有产品线进行纵向拓展， 不断推出更高档次的产品， 包括行业四大主力产品在内的全部产品全面持续高端化， 依托全球化的品牌和渠道， 实现营业收入快速提升。 目前公司四大主力产品全线进入高端， 高端产品占比逐年加速提升， 报告期内已达到17.51%， 比上年的 11.18%提升 6.33 个百分点。　　 其中， 射频微波类产品空间大、 毛利率高， 有望打开新蓝海。 2022 年 1-9 月， 公司高分辨率数字示波器、 射频微波类产品境内收入分别同比增长 239.53%、 104.15%， 其中， 射频微波类产品平均毛利率水平相较于示波器高 13.91pct， 具有更强的盈利能力， 有望成为公司未来的新增长点。 2022 年 1-9 月， 公司四大类产品平均单价同比提升 22.67%， 其中射频微波信号源类产品平均单价同比提升 38.32%。根据公司 2022 年中报， 矢量网络分析仪平均售价同比提升 43.23%。　　 2019~2022 上半年， 公司境内营收占比由 20.4%逐年提升至 30.8%。2022 全年， 公司境内营业收入增长 72.71%， 比公司全球营业收入增幅 30.90%高出 41.81 个百分点。 2022 年 1-9 月， 公司境内市场营业收入同比增长79.93%， 其中境内工业市场同比增长 131.78%， Q3 境内营收同比增长124.55%， 其中境内工业市场同比增长 215.82%。,"SDS1000XHD系列数字示波器产品具备12-bit高分辨率, 最高带宽200MHz, 采样率最高1GSa/s, 具备2/4个模拟通道和16个数字通道, 存储深度可达100Mpts, 可广泛应用于高精度电源、传感器、医疗器械、激光等领域｜受益于新产品导入加速, 产品进入放量阶段, 以及国产替代的加速, 公司营业收入稳步提升, 预计22Q4营收同比增长37%｜射频类及高分辨率产品量价齐升、增长亮眼｜国内市场进口替代加速, 境内销售持续高速增长, 境内工业市场增速尤为亮眼",高分辨率数字示波器新品发布，助力技术升级｜2022Q4营业收入同比增长36.77%｜高端产品占比提升至17.51%，射频微波类产品毛利率高，成为新增长点｜境内市场收入增长显著，工业市场表现尤为突出,0.08289473684210527
526,根据公司披露销售情况简报，3月公司生猪销售量207.28万头，环比增长7.1%，同比增长43.1%；实现收入37.51亿元，同比增长78.1%；销售均价15.2元/公斤，同比上涨24.9%；测算出栏均重约119公斤，环比基本持平。1-3月，公司累计销售生猪559.54万头，同比增长39.1%，公司生猪出栏量增长主要源于投苗增加及生产成绩提升。　　根据公司披露销售情况简报，3月公司销售肉鸡约0.96亿只（含毛鸡、鲜品和熟食），环比增长12.6%，同比增长19.6%；实现收入28.65亿元，环比增长15.2%，同比增长26.2%；销售均价13.34元/公斤，环比增长5.4%，同比基本持平。1-3月，公司累计销售肉鸡约2.67亿只，同比增长17.7%。受益于近期黄鸡价格回暖，公司肉鸡业务亏损有所收窄。　　公司持续提升精细化管理，优化疫病防控，2月公司肉猪上市率约93%，PSY接近21，随着养殖效率提升，成本有望持续下降。产能方面，据投资者关系记录表披露，目前公司能繁母猪存栏量超140万头，后备母猪存栏约50-60万头，产能储备较为充裕。,"1季度生猪出栏同比增长39%, 出栏均重环比基本持平｜肉鸡销售保持稳步增长, 受益于3月鸡价回暖｜能繁母猪存栏量超140万头, 养殖成本有望持续改善",生猪销售量和收入大幅增长，3月销售量同比增43.1%｜肉鸡销售量和收入也实现增长，亏损收窄｜养殖效率提升，成本有望持续下降，产能储备充裕,0.09873417721518986
