input,response,output
    【卧龙电驱：杭州研究院100%股权已过户登记至浙江凯信名下】4月6日讯，卧龙电驱公告，之前公告披露，2021年3月8日，公司、浙江卧龙国际贸易有限公司(“卧龙国贸”)(以上合称“转让方”)与浙江凯信商务管理(集团)有限公司(“浙江凯信”、“受让方”)就卧龙电气集团杭州研究院有限公司(“杭州研究院”)100%股权交易转让事宜签订了《卧龙电气集团杭州研究院有限公司之股权转让协议》。该《股权转让协议》已经公司八届五次临时董事会审议通过。2021年4月2日，杭州研究院100%股权过户登记至浙江凯信名下，公司已收到此次股权转让价款共计人民币4.15亿元。此次交易已全部完成。      ,卧龙电驱，卧龙国贸，浙江凯信,卧龙电驱，浙江卧龙国际贸易有限公司，浙江凯信商务管理(集团)有限公司，卧龙电气集团杭州研究院有限公司
    4月6日讯，江丰电子在互动平台表示，目前，公司5nm技术节点的部分产品已通过评价并量产。      ,江丰电子,江丰电子
4月6日讯，有投资者问，万达今年筹备的电影都有哪些？暑期档和国庆假期有上映的吗？          万达电影在互动平台表示，公司今年还计划将有《外太空莫扎特》《2哥来了怎么办》等主投主控电影上映，影片具体定档时间可进一步关注片方发布信息。      ,万达电影,万达电影
4月6日讯，有投资者问，苏宁线下药店连锁，目前进行到哪一步？          苏宁易购在互动平台表示，近期公司已经开设了药店，正在探索阶段。      ,苏宁易购,苏宁易购
4月8日讯，有投资者问，贵公司商誉如此高，是否每年进行商誉计提减值？          复星医药在互动平台表示，根据会计准则要求，公司每半年对并购商誉进行复核、每年末对商誉执行减值测试。对于经减值测试后发现存在减值的商誉(如有)，会进行相应的减值处理。      ,复星医药,复星医药
    4月11日讯，中科曙光发布2020年度报告，实现营业收入101.61亿元，同比增长6.66%；利润总额10.53亿元，同比增长42.14%；归属于上市公司股东的净利润8.22亿元，同比增长38.53%；扣非后归属于上市公司股东的净利润5.26亿元，同比增长36.58%；基本每股收益0.62元，拟每10股派1.4元人民币现金红利(含税)。      ,中科曙光,中科曙光
长川科技(300604.SZ)公告，公司股东国家集成电路产业投资基金股份有限公司计划自公告披露之日起十五个交易日后6个月内通过集中竞价的方式减持不超过627.58万股公司股份(占公司总股本的2%)。,长川科技,长川科技，国家集成电路产业投资基金股份有限公司
    4月14日讯，银河证券4月13日将国恩股份评级调整为推荐，评级维持不变，2021年EPS预测由2.1元调整为2.73元。      ,国恩股份，银河证券,国恩股份
4月15日晚间，瑞幸咖啡发布公告，宣布与公司股东大钲资本及愉悦资本达成了总额为2.5亿美元的股票投资协议。          根据协议，大钲资本、愉悦资本已同意通过私募方式分别购买瑞幸咖啡约2.4亿美元、1000万美元的高级可转换优先股。在特定情况下，大钲资本和愉悦资本还可按比例再增资1.5亿美元。          瑞幸方面表示，这笔资金主要是为了帮助瑞幸咖啡完成最近公司和可转债持有人达成的重组计划，以及履行此前公司和美国证监会达成的和解资金协议。此外，新一轮融资也能让瑞幸咖啡将其现有资金专注于业务运营和拓展，继续拓展核心的咖啡业务。          △图片来源：瑞幸官网这个融资消息一出，就招致多方质疑。          中国并购公会信用管理专家委员会专家安光勇认为，从融资规模来看，2.5亿美元对瑞幸起不到力挽狂澜的作用。          深度科技研究院院长张孝荣则指出，大钲资本和愉悦资本原本就是瑞幸咖啡的股东和投资人，如果没有这次融资，财务造假的瑞幸咖啡可能面临倒闭。“此次所谓的融资，无非是股东再度续资的自救罢了。”然而，尽管各种质疑的声音一直围绕着瑞幸，消费者却似乎并不在意。自曝财务造假丑闻之后，瑞幸的门店端似乎并没有受到太大影响。2020年，瑞幸共推出了77款全新现制饮品，在2021年春节期间，瑞幸还实现了较去年同期近7倍的营业收入。          在红餐网（ID：hogncan18）看来，2.5亿美元融资或许只是瑞幸重组自救的一步。未来，瑞幸将如何发展，红餐网将持续关注。          同济堂推出新式茶饮店将奶茶和草本养生概念融合最近，开在贵阳市同济堂内的“同济堂饮”奶茶店吸引了不少消费者的目光。          据红餐网（ID:hongcan18）了解，同济堂饮自去年就开始研发工作，并于今年春节开始内测，如今正在进行第三次内测。目前，同济堂饮推出了20多种饮品，部分新品中甚至加了桃胶、人参、黄芪、燕窝等珍贵药材。          △图片来源：摄图网贵州同济堂药房连锁有限公司总经理蔡松接表示，同济堂进军年轻人喜爱的时尚、新式茶饮赛道，旨在以年轻人爱尝鲜、爱茶饮的饮食习惯，传递健康养生的理念，让这个有着133年历史的贵阳老字号品牌“年轻”起来。          “我们将结合中医药优势，打造差异化茶饮，将奶茶和草本、养生等概念巧妙融合。”对于同济堂饮，有消费者表示，在这样一家中药铺里买奶茶，不知不觉间都感觉健康起来，再加上同济堂饮的菜单上写明了饮品的原材料，购买时感到十分放心。          需要注意的是，因为饮品里含有中药材，消费者们要根据自己的身体情况进行选择。同济堂饮项目负责人彭波表示：“若是饮品对部分人群有禁忌时，工作人员也会在饮品制作完成后贴上一张小贴纸告诉消费者该饮品不适合哪类人群饮用。”配菜间空无一人！海底捞科技餐厅亮相上海配餐间空无一人、锅底自动配锅、灯光根据就餐人数自动调节亮度......这些不可思议的操作都发生在海底捞刚刚开业的科技餐厅中。          据了解，该店位于上海陆家嘴，目前正在试营业阶段。店内全面采用新技术进行经营，从入库到补菜、出菜的过程中无需一人。而其他正常海底捞同等面积的餐厅，后厨至少需要十二三人。          海底捞新技术研发中心负责人朱孟仪表示：“节省人力并不是海底捞这套黑科技的最大意义。黑科技研发的首要目的是保障食品安全，其次是给顾客更好的就餐体验。”△图片来源：品牌供图此前，海底捞在北京开设的全球首家智慧餐厅就曾引起业内关注。海底捞2020年年报显示，截至 2020 年底，海底捞已经在全球先后新建和改造了超 50 家新技术餐厅。          业内人士认为，长期以来，餐饮行业面临高食材、高人工、高房租、低利润的困境，海底捞新技术的引入为解决“三高一低”提供了一个方向，未来，智慧餐厅技术或将改变餐饮的成本结构，带动整个餐饮业实现提质增效。          立高食品正式敲钟上市烘焙领域仍大有可为？4月15日，立高食品正式在深交所创业板敲钟上市，并表示将进一步完善生产基地的全国性布局，未来三年在华南、华东、华北以及海外建设六个大型生产基地和四个技术研发中心，同时着力开发餐饮、商超等渠道，向海外市场进军。          据了解，立高食品是国内较早从事奶油等烘焙食品原料生产的企业之一，主要从事烘焙食品原料及冷冻烘焙食品的研发、生产和销售。截至2020年上半年底，立高食品主营产品品格已达到529种。 ,瑞幸，海底捞，大钲资本，愉悦资本，同济堂饮，立高食品,瑞幸咖啡，大钲资本，愉悦资本，中国证监会，同济堂，贵州同济堂药房连锁有限公司，海底捞，立高食品
    中国工程机械工业协会公布了2021年3月挖掘机销量数据。2021年3月纳入统计的26家主机制造企业挖掘机共计销售79035台，同比增长59.96%;其中国内市场销量72977台，同比增长56.57%;出口销量6058台，同比涨幅116.51%。          3月挖掘机销量旺季，销量创新高。2021年3月挖掘机销量79035台，同比增长59.96%，环比增长179%;国内销量72977台，同比增长56.6%，环比增长197%;内销环比大幅增长主要系3月为挖掘机传统旺季和下游需求仍旺盛导致。出口量超预期达6058台，同比增长116.5%，环比增长62%;2020年Q4开始出口量同比增速维持在40%以上，我们认为系海外市场持续复苏的信号。2021年Q1挖掘机累计销量126941台，较2020年同期增长85%;创挖掘机销量新高。3月挖掘机开工小时数122.2小时/台，较2020年同期增长7.76%。工程行业持续景气，同为土方机械的装载机2021年3月销量22772台，同比增长52%;内销18621台和出口4151台，分别同比增长54.9%、40.5%;2021年Q1装载机总销量39333台，同比增长60.7%。我们认为工程机械需求量持续高涨，将拉动上游零部件需求量，订单量火爆上涨。          多因素支撑需求，工程机械行业向好。据MySteel表示，3月下旬15省市公布重点、重大项目清单，约1.5万个项目，总投资超过30万亿;28个省市区公布了2021年基建固定资产投资计划，投资总额约为3.2万亿元。2021年3月挖掘机销量延续增长趋势，大挖销量7182台，同比增长37.67%;中挖销量21427台，同比增长89.82%;小挖销量44368台，同比增长47.38%;受益基建、房地产行业的需求持续旺盛，支撑中小挖的高增长，也将有效支撑其他工程机械销量的稳定增长。环保标准的严控也将加速存量的更新换代需求。另外，我们认为美国两万亿基建项目计划如按预期实施，工程机械出口量有望持续提高。          “十四五”开启新时代，推进工程机械绿色化。2021年3月我国两会顺利召开，工程机械行业迎来新时代转型方向。我国“十四五”规划纲要对工程机械行业指示明确，推动产业链智能化、数字化转型;行业龙头三一重工(600031)已规划并实行智能、数字化转型规划。同时，工程机械工业协会会长表示行业将推行全面绿色概念和构建绿色体系、工程机械产品绿色化发展。这也是政府工作报告中“碳中和”和“碳达峰”规划中的一个重要环节。龙头企业中联重科(000157)已研制全球首台25吨新能源汽车起重机、ZLJ5318GJBLBEV-纯电动智能搅拌车等多款新能源工程机械产品。另外，工程机械工业协会已颁布多项标准，在补短板、上水平、补空白等方面不断完善、加强行业标准化体系建设，快速响应技术创新和市场需求，解决标准滞后、老化等一系列问题，促进行业往国际化水平发展，实现海外业务增长。,中联重科，三一重工,三一重工，中联重科
    【城市传媒年度报告：2020年净利润同比减少35% 拟10派1.5元】4月19日讯，城市传媒公布2020年年度报告，实现营业收入21.55亿元，同比减少6.87%；净利润2.44亿元，同比减少34.73%；基本每股收益0.3482元；拟10派1.5元。      ,城市传媒,城市传媒
4月20日讯，玲珑轮胎公布的最新两融数据显示，公司4月19日融资余额为1.41亿元，与前一日相比增加713.2万元，增加比例为5.33%，当前融资余额占流通市值的比例为0.19%。该股最近5个交易日融资余额减少233.78万元，减少比例为1.63%。          融券余额为127.88万股，与前一日相比减少3249股，减少比例为0.25%，当前融券余额占流通股的比例为0.09%。该股最近5个交易日融券余额增加3.11万股，增加比例为2.49%。      ,玲珑轮胎,玲珑轮胎
    4月20日讯，华泰证券4月19日将金地集团评级调整为买入，评级维持不变，2021年EPS预测为2.47元。      ,华泰证券，金地集团,华泰证券，金地集团
"近日，山西证券最新发布2020年业绩。          年报显示，山西证券实现（合并报表）营业收入33.42亿元，同比下滑34.5%。近三年，山西证券的合并营收一直在下降，主要是受期货子公司仓单业务的影响，仓单业务采用商品贸易的会计核算方式，对收入影响较大。          相比之下，山西证券归母净利润近3年保持持续增长，分别实现归母净利润2.22亿元、5.1亿元、7.51亿元。          从细分业务来看，自营业务收入和增幅最高，实现营收总额12.57亿元，同比增长39.7%。自营业务收入占合并报表总营收额的比重达37.6%，主要获益于FICC业务的发展。而大宗商品交易及风险管理业务、资产管理业务均实现收入的同比下滑。          据了解，因仓单业务采用商品贸易的会计核算方式，收入、成本额较大，毛利润较低，但价格透明，风险可控，扣除仓单业务后，山西证券合并营业收入为29.88亿元，同比上涨24.43%。          2020年，山西证券拟向全体股东每10股派发现金红利1.1元（含税），共派发现金红利3.95亿元,占当年归属于上市公司普通股股东净利润的52.58%。近三年，山西证券持续大手笔分红，派发现金红利占比在六成左右。          净利连续三年增长，受仓单影响营收下滑3成2020年，山西证券实现营业收入33.42亿元，同比下滑34.5%；归属于上市公司股东的净利润7.51亿元，同比增长47.19%。截至2020年末，公司总资产规模624.52亿元，同比增长12.13%；净资产174.51亿元，同比增长32.05%。          山西证券近三年（合并报表）营收一直在下降，2018年至2019年，山西证券的合并报表营业收入分别为68.51亿元、51.02亿元。          合并营收的连续下滑，主要是由于山西证券期货子公司格林大华的仓单业务的影响，仓单业务采用商品贸易的会计核算方式，收入、成本额较大，毛利润较低，但好处是价格透明，风险可控。若扣除仓单业务后，山西证券2020年的合并营业收入为29.88亿元，同比上涨24.43%。          相比之下，山西证券归母净利润规模近3年保持持续增长。2018年至2020年，分别实现归母净利润2.22亿元、5.1亿元、7.51亿元。          对比来看，母公司连续三年业绩“爬坡”，2020年收入占比达七成。2020年，山西证券母公司实现营业收入23.33亿元，同比上涨38.11%，占合并报表总营收的比重为70%。2018年至2019年，山西证券母公司分别实现收入11.84亿元、16.89亿元。          连续三年大手笔分红，分红占归母净利均超50%根据2020年度利润分配预案，山西证券以2020年末总股本35.90亿股为基数，向全体股东每10股派发现金红利1.1元（含税），共派发现金红利3.95亿元,占当年归属于上市公司普通股股东净利润的52.58%，本次分配后剩余未分配利润13.85亿元转入以后年度可供分配利润。          山西证券近年来持续加码对股东的分红。2018年，公司共派发现金红利1.41亿元，占当年归属于上市公司普通股股东净利润的63.78%。2019年共派发现金红利2.83亿元,占当年归属于上市公司普通股股东净利润的55.45%。          山西证券的加权平均净资产收益率（ROE）一直在增长，近三年分别为2.32%、4.73%、6.38%。          截至2020年末，山西证券净资产123.31亿元，同比上涨37.38%；风险覆盖率307.05%，同比增长91.39个百分点；资本杠杆率21.58%，同比增长5.03个百分点；流动性覆盖率213.75%，同比增长20.96个百分点；净稳定资金率192.22%，同比增长15.82个百分点。          自营业务收入、增幅双高在营业总收入构成方面，证券经纪业务手续费净收入同比增加1.73亿元,增幅49.69%；期货经纪业务手续费净收入同比增加4445.25万元，增幅53.02%；投资收益及公允价值变动收益同比增加1.48亿元，增幅11.24%。利息净收入同比增加1.49亿元。          在主营业务分业务构成方面，自营业务收入和增幅最高，实现营收总额12.57亿元，同比增长39.7%；其次是财富管理业务，实现营业总收入9.24亿元，同比增长32.13%；投资银行业务实现收入4.86亿元，同比增长13.64%。          相比之下，大宗商品交易及风险管理业务、资产管理业务均实现收入的同比下滑。其中，大宗商品交易及风险管理业务2020年实现营业总收入4.38亿元，同比大幅下滑83.52%。对此，山西证券表示受仓单业务会计核算规则的影响，收入、成本额较大，但利润较低。而资产管理业务实现营业总收入1.58亿元，同比下滑8.96%。          自营业务收入占比近4成各细分业务上，自营业务收入占合并报表总营收额的比重达37.6%，接近四成。山西证券自营业务涵盖权益类业务、FICC、金融衍生品类业务。其中FICC类包括固定收益类和商品货币投资。2020年度，山西证券固收类业务在中债证券公司债券交割量排行榜中公司排名第5位，在中债证券公司债券交割量现货排行榜中排名第1位。          报告期内，财富管理业务聚焦买方投顾能力建设，内生增长动力不断增强，财富转型初见成效，规模收入双提升。财富管理业务以客户分层管理和资产配置型投顾为切入点，强化团队建设和科技赋能，经营业绩大幅提升，依然是公司重要的收入来源。          此外，信用交易业务方面，截至期末，公司融资融券余额为67.92亿元,股票质押业务待购回金额为8.29亿元。机构业务方面，截至期末，为25只私募基金提供综合服务，期末资产规模6.9亿元。PB系统存量产品77只，期末资产规模39.47亿元。          资产管理业务包含证券资管业务和公募基金业务。证券资管业务按产品类型划分的话，其中集合类产品存续规模121.47亿元，定向类产品存续规模102.90亿元，专项类产品存续规模93.77亿元。公募基金业务方面，报告期内，公募基金业务新增产品3只，新增产品募集总规模5.54亿元。截至期末，公募基金共管理10只产品，存续规模88.70亿元，新增基金管理规模17.87亿元。          新三板及四板业务方面，2020年内，山西证券新增新三板挂牌项目6家，辅导12家挂牌企业通过定向发行募集资金3.70亿元，完成省内四板股改挂牌项目61家。截至2020年末，持续督导企业共计109家,其中创新层企业19家。负责督导的挂牌企业未出现重大违法违规事项。          山西证券通过子公司中德证券来开展投行业务。2020年，山西证券股债主承销家数56家，股债主承销金额534.54亿元，实现股债主承销收入3.55亿元；副主承销及分销债券家数113家，承销金额196.99亿元，实现承销收入1846.1万元；累计股债承销金额731.53亿元，承销收入3.73亿元。      ",山西证券，格林大华,山西证券，格林大华
    百度、小米、滴滴等巨头宣布造车的风头尚未完全散去，自动驾驶技术的最新进展再次引发外界关注。4月17日晚，首款Huawei Inside 智能纯电轿车极狐阿尔法S（华为HI版）正式发布，这款搭载了鸿蒙车机操作系统的车型一经面世，就引来了诸多的外部关注，其中号称“比特斯拉还要好”的自动驾驶功能，更是引发了行业热议。          就在华为对外宣布其自动驾驶汽车落地不久，作为国内自动驾驶行业“老兵”的百度，也在20日举行的上海车展上“高调秀肌肉”，“宣布其Apollo系统将在今年下半年迎来量产高峰，并且往后每月都会有一款新车上市。”与此同时，小鹏汽车、理想等新势力，也在频频对外释放其自动驾驶的新消息，这也使自动驾驶赛道的行业竞赛再度升温。          （配图来自Canva可画）巨头云集自动驾驶赛道伴随着智能汽车行业东风的来临，与智能汽车紧密相关的自动驾驶板块，再次受到了外界的关注。而在国内的自动驾驶赛道，早已经聚集了众多的国内外巨头。          按照参与者的背景不同，具体可以将参与对象划分以下四类。第一类是从互联网跨界过来做自动驾驶的玩家，最具代表性的是百度、滴滴；第二类是科技公司转来做自动驾驶的如华为、苹果等玩家；第三类是像四维图新、德赛西威这样的智能驾驶产业链参与者；第四类是做整车制造的智能汽车品牌厂商如蔚来、特斯拉、小鹏等。          各路参与者背景不同，其参与自动驾驶的理由也是各有侧重。比如，百度除了向其他车企提供Apollo系统之外，还亲自下场做整车制造，其核心点是通过这两种模式，为其自动驾驶商业化找到出路；与百度的出发点类似，滴滴热衷于自动驾驶，更多是出自于解决网约车亏钱的问题而来的；而对于其他整车制造企业以及产业链企业来说，更多是希望能够参与到自动驾驶的行业机会中来。          根据麦肯锡最新研究预测，中国在未来十年有望成为全球最大的自动驾驶市场；2030年，中国大概将有800万辆的自动驾驶汽车出现在公路上，自动驾驶相关的新车销售及出行服务创收将超过5000亿美元。          英特尔和Strategy Analytics 联合发布的一份报告同样预测，自动驾驶汽车市场规模将在2050年前达到7万亿美元。自动驾驶作为未来智能交通领域重要的变革方向，也将为智慧城市提供广阔的想象空间。对于一心想要寻求增长的巨头来说，这无疑会是一个非常好的赛道。而随着各路巨头竞相下场，自动驾驶赛道的竞争也日趋激烈。          两种路线之争根据目前各家在自动驾驶上的不同思路，可以将参与的玩家划分为两种派别。          第一派是谷歌派，其走的是全自动驾驶模式，主要目标是通过纯无人驾驶技术来取代人，所以一开始就没有考虑刹车、方向盘等问题；另一派是以特斯拉为首的汽车制造商，其做法是通过先实现半自动辅助驾驶，再逐步过渡到完全自动驾驶，其方式是首先借助自动驾驶减轻驾驶员的驾驶负担，先作为人（驾驶员）的助手而存在，在逐步升级的过程中慢慢实现无人化。          从目前两种路线的进展情况来看，后一种自动驾驶方案取得了更明显的进展。比如，特斯拉通过介入自动驾驶，使其汽车的自动驾驶能力得到了显著提升，其行驶里程更是远远地将竞争对手甩在了身后；另外，特斯拉还通过向特斯拉的消费者销售FSD自动驾驶系统，获得了相当稳健的现金流，极大地提升了自动驾驶商业化水平。          参照国内的参与者来看，目前国内车企普遍采用的是特斯拉路线。比如蔚来的NAD蔚来自动驾驶技术（NIO Autonomous Driving ），以及小鹏的NGP系统（基于高精地图的辅助驾驶系统），都采用的是这种模式。即将下场造车的小米、百度，未来大概率也会采用这种技术路线。          而以汽车供应商身份参与的玩家，则多采用的是谷歌路线。具体来看，不论是华为、德赛西威还是四维图新等玩家，其目的多是以输出自动驾驶解决方案为主，它们希望通过使用统一操作系统，使其成为相应领域的“执牛耳者”。          比如，华为通过输出自身解决方案，打造的Huawei Inside 系列车型（如北极狐阿尔法S），正是这样的一个代表，其特点是输出整车智能解决方案。类似的德赛西威日前发布的Smart Solution（智慧出行解决方案），以及四维图新通过“云＋芯”打造的解决方案，也多属于这一类。总的来看，两种自动驾驶派别在国内都有拥有自己的拥趸。      ,百度，小米，滴滴，华为，特斯拉，苹果，四维图新，德赛西威，蔚来，小鹏，英特尔,华为，百度，小米，滴滴，特斯拉，蔚来，四维图新，德赛西威，苹果，英特尔，Strategy Analytics，小鹏，鸿蒙，北极狐阿尔法S，NIO Autonomous Driving，NGP，Huawei Inside
"    山东高速(600350,股吧)(600350.SH)公告，2021年3月，公司通行费收入合计7.73亿元，日均2493.32万元。      ",山东高速,山东高速
    4月26日讯，天风证券4月25日将青岛啤酒评级调整为买入，评级维持不变，2021年EPS预测由1.95元调整为2.06元。      ,天风证券，青岛啤酒,青岛啤酒，天风证券
    海达股份在互动平台表示， 目前与公司合作的新能源主机厂主要有：北汽、比亚迪、恒大、蔚来、广汽、奇瑞、红旗、吉利等，但不会对2021年效益产生很大的影响。!      ,海达股份，北汽，比亚迪，恒大，蔚来，广汽，奇瑞，红旗，吉利,海达股份，北汽，比亚迪，恒大，蔚来，广汽，奇瑞，红旗，吉利
    4月26日讯，雪峰科技公告，2021年一季度实现营业收入5.34亿元，同比增长234.42%；实现净利润1943.1万元，同比扭亏为盈。公司上年同期亏损3340.26万元。因本年市场情况较好，民爆生产及爆破服务收入预计同比增加较多，公司预计2021年1-6月净利润为4037.32万元至5190.84万元，同比增长250%至350%。2020年1-6月公司净利润为1153.52万元。      ,雪峰科技,雪峰科技
"    4月27日讯，丹邦科技发布2020预亏公告，预计今年净利润为-84000.00万元~-65000.00万元，去年同期净利润为2737.71万元，扣非后净利润亏损:65,000万元–84,000万元      ",丹邦科技,丹邦科技
    上证报 中体产业27日披露2020年年报，公司2020年实现营业总收入19.96亿元，同比下降11%；归母净利润5395.6万元，同比下降59.5%；归属于上市公司股东的扣除非经常性损益的净利润1.05亿元，同比增长43.9%。          值得注意的是，从业务结构来看，＂体育＂是公司营业收入的主要来源。2020年，＂体育＂营业收入为12.4亿元，营收占比为62.2%，毛利率为43.8%，意味着公司体育产业布局扩大。          报告期内，公司筹划的重大资产重组顺利完成。公司通过发行股份及支付现金方式购买中体彩科技51%股权和国体认证62%股权，通过支付现金方式购买中体彩印务30%股权和华安认证100%股权，涉及的标的资产已完成过户手续及相关工商变更登记。随着标的资产的注入，公司实现了外延式发展，扩大了体育产业布局，从体育全产业链发展向打造体育产业价值链转变，实现了主营业务协同发展，公司财务结构更趋稳健。          公司表示，2021年，中体产业将遵循国家＂建设体育强国＂的发展目标，坚持＂扩大体育消费，发展健身休闲、户外运动等体育产业＂的产业发展路径，以＂四个抓手，两个平台，四个关键＂为发力方向，聚焦体育本体，加速转型升级，各业务板块占据赛道领先位置，确保国有资产保值增值。  ,中体产业,中体产业，中体彩科技，国体认证，中体彩印务，华安认证
佐力药业(300181.SZ)2020年年度业绩说明会周二在全景·路演天下举行。总经理汪涛在介绍公司产品销售情况时称，公司2020年度已实现百令片营业收入2.13亿元，据悉华东医药百令胶囊的销售额已突破30亿元规模，百令片市场潜力巨大，公司将持续推进医院开发、零售药店的覆盖和电商平台的上线运营，力争把百令片打造成10亿元规模的大品种。,佐力药业,佐力药业，华东医药
    4月28日讯，中信建投4月27日将爱美客评级调整为买入，评级维持不变，2021年EPS预测由5.32元调整为3.59元。      ,中信建投，爱美客,爱美客
    4月28日讯，安信证券4月27日将中粮糖业评级调整为增持，2021年EPS预测为0.44元。      ,中粮糖业，安信证券,中粮糖业
    4月28日讯，宇信科技开盘大跌14%，飞天诚信跌超10%，旗天科技、数字认证、智度股份等均跌逾6%。      ,宇信科技，飞天诚信，旗天科技，数字认证，智度股份,宇信科技，飞天诚信，旗天科技，数字认证，智度股份
广汽集团(601238)4月29日晚间公告，一季度营收158.9亿元，同比增加47.60%；归母净利23.66亿元，同比增长1896.65%，基本每股收益0.23元。,广汽集团,广汽集团
    【拓维信息：一季度净利2638.91万元 同比增长8.28%】4月30日讯，拓维信息披露2021年第一季度报告，公司实现营业收入3.97亿元，同比增长30.16%；归属于上市公司股东的净利润2638.91万元，同比增长8.28%；基本每股收益0.024元。      ,拓维信息,拓维信息
合肥两国资上市公司控股股东启动股权划转 国有资本充实社保基金工作全面推开       5月6日晚间，合肥市建设投资控股（集团）有限公司（下称“合肥建投”）旗下的两家国资上市公司合肥百货(000417)、丰乐种业(000713)同步发布控股股东部分国有股权无偿划转公告，合肥市国资委将持有的合肥建投7.26%的股权无偿划转给安徽省财政厅，以充实社保基金。      近年来，为缓解基本养老保险基金支付压力，我国全面推开划转部分国有资本充实社保基金工作。截至2020年末，符合条件的中央企业和中央金融机构划转工作全面完成，各省市的股权划转工作亦在稳步推进中。      光大银行金融市场分析师周茂华表示，划转国有资本充实社保基金，主要是进行股权分红，不直接参与具体经营，股权划转本身对国有企业经营影响有限；同时，社保基金参与资本市场有助于增强市场稳定性，增强投资者对企业发展信心。      合肥建投无偿划转7.26%股权至省财政厅      公开资料显示，合肥建投为合肥市国资委下属全资子公司，控股合肥百货、丰乐种业两个上市平台，持股比例分别为38%、29.24%。本次股权划转完成后，合肥建投的股权结构将发生变化，合肥市国资委及安徽省财政厅分别持有92.74%、7.26%股份，但不会影响合肥市国资委的对上市公司的实际控制地位。      据悉，本次股权划转是对安徽省国有资本充实社保基金工作的落实。2020年3月，安徽省财政厅、安徽省人力资源社会保障厅、安徽省国资委、安徽省税务局、安徽证监局五部门联合发布通知，要求全省国有及国有控股大中型企业、金融机构在2020年底前基本完成划转部分国有资本充实社保基金工作。根据通知要求，安徽省划转比例统一为纳入划转范围企业国有股权的10%，划转的国有股权统一由省人民政府持有，委托安徽省国有资本运营控股集团有限公司（下称“国控集团”）专户管理，市、县（区）不再设立承接主体。      本次合肥建投的国有股权划转比例为7.26%，股权接收方为安徽省财政厅，委托国控集团专户管理，划转基准日为上一年度最后一日。      业内人士表示，通知规定的10%划转比例是一个整体的概念，在实际操作中，单个企业会根据自身情况上报合适的方案，划转比例可能会不尽相同。      此前，全柴动力、古井贡酒、黄山旅游、长城军工、铜陵有色、安徽合力、合肥城建的等安徽省内国有上市公司的控股股东均已启动国有股权划转工作，股权接收方均为安徽省财政厅，划转比例介于6%-10%之间。      各地力推国有资本充实社保基金工作      随着经济社会发展和人口老龄化加剧，基本养老保险基金支付压力不断加大，形成了一定的企业职工基本养老保险基金缺口。      2017年，国务院出台关于划转部分国有资本充实社保基金实施方案，提出按照试点先行、分级组织、稳步推进的原则完成划转工作；2019年9月，财政部等五部门发布《关于全面推开划转部分国有资本充实社保基金工作的通知》，明确中央和地方划转部分国有资本充实社保基金工作于2019年全面推开，要求中央层面具备条件的企业于2019年底前基本完成，确有难度的企业可于2020年底前完成划转工作；地方层面于2020年底前基本完成划转工作。      目前来看，划转工作正按计划稳步推进。      中央层面，财政部网站显示，截至2020年末，符合条件的中央企业和中央金融机构划转部分国有资本充实社保基金工作全面完成，共划转93家中央企业和中央金融机构国有资本总额1.68万亿元。      地方层面，上海、江苏、广东、湖南、山东等各省份也制定了具体的实施方案和操作细则，全面推开国有股权划转社保基金工作。      对于划转后的资本管理，财政部有关负责人此前曾表示，划转国有资本充实社保基金后，承接主体获取收益的方式是“分红为主，运作为辅”。      周茂华表示，部分国有股权无偿划转社保基金，充分体现了国有企业全民所有，发展成果全民共享，不仅能够缓解社保基金支付压力，也能够为进一步降低实体企业负担创造条件。由于社保基金主要是进行股权分红，不直接参与具体经营，股权划转本身对国有企业经营影响有限；同时，社保基金参与资本市场有助于增强市场稳定性，增强投资者对企业发展信心。,合肥建投，国控集团，丰乐种业，全柴动力，古井贡酒，黄山旅游，长城军工，铜陵有色，安徽合力，合肥城建,合肥建投，合肥百货，丰乐种业，全柴动力，古井贡酒，黄山旅游，长城军工，铜陵有色，安徽合力，合肥城建，安徽省财政厅，国控集团
    绿康生化在互动平台表示，一季度公司经营活动现金流产生的现金流量净额为负，主要是因为：(1)去年第四季度海运不畅的原因，部分货物延至本季度发货，相应收款期也递延；子公司绿安生物的销售有较大增长，其应收账款有所增加。两者共同减少了“销售商品、提供劳务收到的现金”科目的金额。(2)由于原材料、燃料等价格上涨以及子公司绿安生物备货等因素影响，两者共同增加了“购买商品、接受劳务支付的现金”科目的金额。      ,绿康生化，绿安生物,绿康生化，绿安生物
                  日前，光明乳业新品营销运营中心隆重推出4款新品，光明元气部落slash风味酸奶、光明纤形部落slash巴氏杀菌风味酸奶、光明乳酸菌饮品及光明AD钙奶，所有产品采用光明优质奶源，优选荷斯坦乳牛，好品质有保障进口乳酸菌发酵，酸甜健康美味，科学配方，营养守护。            光明乳业全系乳制品通过多年的经营战略布局已经在市场上占有极高的份额，享有良好的信誉和形象。光明乳业通过打造更加多元立体的营销体系，将光明乳业的品牌向纵深化、年轻化迈进。光明乳业在发展产品体系的过程中不断为现有的产品体系注入新鲜血液，力求通过新产品打造多元化、全面性、均衡化的营养体系。             ,光明乳业,光明乳业
